web-scraper-order,web-scraper-start-url,vinregex,makemodel
"1541788331-476","https://www.cars.com/vehicledetail/detail/754190421/overview/","null","New 2019 Nissan Altima 2.5 S"
"1541791049-1569","https://www.cars.com/vehicledetail/detail/754189154/overview/","null","null"
"1541789201-882","https://www.cars.com/vehicledetail/detail/754190014/overview/","1HGCR2F36FA275490","Used 2015 Honda Accord LX"
"1541787903-279","https://www.cars.com/vehicledetail/detail/754190621/overview/","1GCNKNEH3GZ414813","New 2016 Chevrolet Silverado 1500 LWB, 4WD, Reg Cab Pickup"
"1541791407-1681","https://www.cars.com/vehicledetail/detail/754188982/overview/","5N1AR2MN2FC670325","Used 2015 Nissan Pathfinder S"
"1541791898-1820","https://www.cars.com/vehicledetail/detail/754188742/overview/","ZACCJABB4JPJ36915","New 2018 Jeep Renegade Latitude"
"1541789193-878","https://www.cars.com/vehicledetail/detail/754190018/overview/","3GTU2NEC9JG576906","New 2018 GMC Sierra 1500 SLT"
"1541790932-1526","https://www.cars.com/vehicledetail/detail/754189210/overview/","5TDKZRFH5KS297315","New 2019 Toyota Highlander XLE"
"1541790697-1444","https://www.cars.com/vehicledetail/detail/754189318/overview/","3VWLL7AJXCM384453","Used 2012 Volkswagen Jetta TDI"
"1541789862-1165","https://www.cars.com/vehicledetail/detail/754189708/overview/","5UXKU6C51H0S99595","Used 2017 BMW X6 xDrive50i"
"1541788821-704","https://www.cars.com/vehicledetail/detail/754190193/overview/","null","Used 2014 Ford Escape SE"
"1541787373-37","https://www.cars.com/vehicledetail/detail/754190863/overview/","null","New 2017 GMC Canyon SLE Crew Cab, Short Box"
"1541788724-657","https://www.cars.com/vehicledetail/detail/754190240/overview/","1FMCU0GD5JUD30958","New 2018 Ford Escape SE"
"1541789901-1181","https://www.cars.com/vehicledetail/detail/754189689/overview/","1C4HJXDG9JW203631","Used 2018 Jeep Wrangler Unlimited Sport"
"1541789720-1108","https://www.cars.com/vehicledetail/detail/754189773/overview/","WBXYJ5C3XJEF81407","New 2018 BMW X2 xDrive28i"
"1541787846-251","https://www.cars.com/vehicledetail/detail/754190649/overview/","1GCRCREC9HZ264492","New 2017 Chevrolet Silverado 1500 SWB, 2WD, Double Cab Pickup"
"1541787773-219","https://www.cars.com/vehicledetail/detail/754190681/overview/","2T3RFREV9JW849541","New 2018 Toyota RAV4 XLE"
"1541790557-1399","https://www.cars.com/vehicledetail/detail/754189381/overview/","2C3CDZAG2KH529194","Used 2019 Dodge Challenger SXT"
"1541789656-1081","https://www.cars.com/vehicledetail/detail/754189802/overview/","5NPE24AF6HH530756","Used 2017 Hyundai Sonata Base"
"1541787394-47","https://www.cars.com/vehicledetail/detail/754190853/overview/","null","New 2017 Chevrolet Tahoe 2WD"
"1541789642-1076","https://www.cars.com/vehicledetail/detail/754189809/overview/","WBA8A3C55JA505713","New 2018 BMW 320 i xDrive"
"1541787311-7","https://www.cars.com/vehicledetail/detail/754190893/overview/","null","Used 2014 GMC Yukon XL 1500 SLT"
"1541787659-166","https://www.cars.com/vehicledetail/detail/754190734/overview/","1FBSS31L37DA83041","Used 2007 Ford XL"
"1541788554-583","https://www.cars.com/vehicledetail/detail/754190314/overview/","3MZBN1L39JM260978","New 2018 Mazda Mazda3 Touring"
"1541790763-1469","https://www.cars.com/vehicledetail/detail/754189288/overview/","2T3RFREVXJW847992","New 2018 Toyota RAV4 XLE"
"1541791980-1850","https://www.cars.com/vehicledetail/detail/754188702/overview/","WF0DP3TH2H4124434","Used 2017 Ford Focus RS"
"1541791022-1557","https://www.cars.com/vehicledetail/detail/754189167/overview/","SALGS2SV4KA529955","New 2019 Land Rover Range Rover HSE"
"1541789501-1014","https://www.cars.com/vehicledetail/detail/754189876/overview/","JTDKN3DU7F1912992","Used 2015 Toyota Prius Five"
"1541789973-1212","https://www.cars.com/vehicledetail/detail/754189654/overview/","2T3RFREV1JW848433","New 2018 Toyota RAV4 XLE"
"1541791436-1687","https://www.cars.com/vehicledetail/detail/754188968/overview/","JTMDFREV7JJ258729","New 2018 Toyota RAV4 Limited"
"1541787437-67","https://www.cars.com/vehicledetail/detail/754190833/overview/","1GNERFKW2KJ180439","New 2019 Chevrolet Traverse LS"
"1541790407-1349","https://www.cars.com/vehicledetail/detail/754189453/overview/","SHHFK7H69KU200528","New 2019 Honda Civic EX"
"1541789060-817","https://www.cars.com/vehicledetail/detail/754190079/overview/","2C3CDZBT1GH149301","Used 2016 Dodge Challenger R/T Plus"
"1541788069-357","https://www.cars.com/vehicledetail/detail/754190542/overview/","null","New 2017 Chevrolet Colorado Base/WT Extended Cab"
"1541790113-1260","https://www.cars.com/vehicledetail/detail/754189591/overview/","5XYKTDA2XDG404088","Used 2013 Kia Sorento LX V6"
"1541790559-1400","https://www.cars.com/vehicledetail/detail/754189380/overview/","4S4WMAHD2K3434591","New 2019 Subaru Ascent Premium 7-Passenger"
"1541791510-1707","https://www.cars.com/vehicledetail/detail/754188931/overview/","null","Used 2011 Jeep Grand Cherokee Laredo"
"1541788996-787","https://www.cars.com/vehicledetail/detail/754190110/overview/","KMHCT4AE3HU182623","Used 2017 Hyundai Accent SE"
"1541791444-1689","https://www.cars.com/vehicledetail/detail/754188964/overview/","4JGDF6EE1KB222508","New 2019 Mercedes-Benz GLS 450 Base 4MATIC"
"1541790616-1418","https://www.cars.com/vehicledetail/detail/754189355/overview/","null","null"
"1541791619-1736","https://www.cars.com/vehicledetail/detail/754188877/overview/","1J8FT28W88D707947","Used 2008 Jeep Patriot Sport"
"1541789181-872","https://www.cars.com/vehicledetail/detail/754190024/overview/","5YFBURHE6GP439916","Used 2016 Toyota Corolla LE"
"1541789352-953","https://www.cars.com/vehicledetail/detail/754189943/overview/","2C3CDXDT1EH296460","Used 2014 Dodge Charger R/T"
"1541790066-1245","https://www.cars.com/vehicledetail/detail/754189609/overview/","1FTMF1CB4JKF69037","New 2018 Ford F-150 XL"
"1541790666-1432","https://www.cars.com/vehicledetail/detail/754189332/overview/","JTNK4RBE7K3004490","Used 2019 Toyota Corolla SE"
"1541792002-1860","https://www.cars.com/vehicledetail/detail/754188691/overview/","5LMCJ2D94KUL20540","New 2019 Lincoln MKC Select"
"1541788086-364","https://www.cars.com/vehicledetail/detail/754190534/overview/","19XFB2F81EE000987","Used 2014 Honda Civic EX"
"1541788611-609","https://www.cars.com/vehicledetail/detail/754190288/overview/","2GNAXXEV1K6176554","New 2019 Chevrolet Equinox L"
"1541791113-1591","https://www.cars.com/vehicledetail/detail/754189123/overview/","WDD2J5KB1KA010914","New 2019 Mercedes-Benz CLS 450 Base"
"1541787334-18","https://www.cars.com/vehicledetail/detail/754190882/overview/","null","null"
"1541788617-612","https://www.cars.com/vehicledetail/detail/754190285/overview/","SALCR2RX2JH755337","New 2018 Land Rover Discovery Sport HSE"
"1541787500-97","https://www.cars.com/vehicledetail/detail/754190803/overview/","null","New 2017 GMC Yukon XL 4WD"
"1541790993-1548","https://www.cars.com/vehicledetail/detail/754189181/overview/","JTMBFREVXJJ749108","New 2018 Toyota RAV4 SE"
"1541787966-309","https://www.cars.com/vehicledetail/detail/754190591/overview/","1GCGTBEN3J1108694","New 2018 Chevrolet Colorado WT Crew Cab, Short Box"
"1541787546-119","https://www.cars.com/vehicledetail/detail/754190781/overview/","null","New 2017 GMC Acadia Denali AWD"
"1541787414-56","https://www.cars.com/vehicledetail/detail/754190844/overview/","5J6RM3H55EL004428","Used 2014 Honda CR-V EX"
"1541791280-1647","https://www.cars.com/vehicledetail/detail/754189043/overview/","19XFC2F59GE021026","Used 2016 Honda Civic LX"
"1541787716-194","https://www.cars.com/vehicledetail/detail/754190706/overview/","1C4HJXFN1KW534376","New 2019 Jeep Wrangler Rubicon"
"1541790679-1437","https://www.cars.com/vehicledetail/detail/754189326/overview/","1GYKNDRS8KZ159895","New 2019 Cadillac XT5 Luxury"
"1541792108-1890","https://www.cars.com/vehicledetail/detail/754188639/overview/","1GYS4JKJ0KR198550","New 2019 Cadillac Escalade ESV Premium Luxury"
"1541791890-1817","https://www.cars.com/vehicledetail/detail/754188746/overview/","2T3ZFREV2HW357122","Used 2017 Toyota RAV4 LE"
"1541788813-700","https://www.cars.com/vehicledetail/detail/754190197/overview/","null","New 2017 Buick LaCrosse Preferred (1SB) / Essence (1SL) FWD"
"1541790688-1440","https://www.cars.com/vehicledetail/detail/754189322/overview/","1C4RJEBG0FC614792","Certified 2015 Jeep Grand Cherokee Limited"
"1541791947-1838","https://www.cars.com/vehicledetail/detail/754188718/overview/","1GKS2HKJ8KR204927","New 2019 GMC Yukon XL Denali"
"1541787850-253","https://www.cars.com/vehicledetail/detail/754190647/overview/","2C4RDGCG7HR857429","Used 2017 Dodge Grand Caravan SXT"
"1541789835-1153","https://www.cars.com/vehicledetail/detail/754189721/overview/","2C3CDZC91GH270865","Used 2016 Dodge Challenger SRT Hellcat"
"1541788782-685","https://www.cars.com/vehicledetail/detail/754190212/overview/","1GNERHKW7KJ179976","New 2019 Chevrolet Traverse LT Leather"
"1541791186-1616","https://www.cars.com/vehicledetail/detail/754189088/overview/","4JGDA5HB5FA496137","Used 2015 Mercedes-Benz ML 350 4MATIC"
"1541787790-227","https://www.cars.com/vehicledetail/detail/754190673/overview/","7FARW2H8XJE102991","New 2018 Honda CR-V EX-L"
"1541789563-1042","https://www.cars.com/vehicledetail/detail/754189846/overview/","KMHCU4AE5EU775411","Used 2014 Hyundai Accent GLS"
"1541790777-1472","https://www.cars.com/vehicledetail/detail/754189282/overview/","1GKKNLLAXJZ234602","Certified 2018 GMC Acadia SLE-2"
"1541789183-873","https://www.cars.com/vehicledetail/detail/754190023/overview/","5FNYF187X8B021413","Used 2008 Honda Pilot EX-L"
"1541791721-1766","https://www.cars.com/vehicledetail/detail/754188827/overview/","3MYDLBYV6HY190958","Used 2017 Toyota Yaris iA Base"
"1541790012-1225","https://www.cars.com/vehicledetail/detail/754189635/overview/","JM3KFBBM1J0470954","New 2018 Mazda CX-5 Sport"
"1541787392-46","https://www.cars.com/vehicledetail/detail/754190854/overview/","null","New 2017 Chevrolet Tahoe 4WD"
"1541789311-934","https://www.cars.com/vehicledetail/detail/754189962/overview/","1GKS1BKC6GR444714","Used 2016 GMC Yukon SLT"
"1541791573-1723","https://www.cars.com/vehicledetail/detail/754188900/overview/","4S4BSABC2K3255844","New 2019 Subaru Outback 2.5i"
"1541789361-956","https://www.cars.com/vehicledetail/detail/754189940/overview/","5TDYZ3DC2KS985710","New 2019 Toyota Sienna XLE"
"1541787495-95","https://www.cars.com/vehicledetail/detail/754190805/overview/","null","New 2017 GMC Yukon 4WD"
"1541791111-1590","https://www.cars.com/vehicledetail/detail/754189124/overview/","1FT7X2AT4KED30020","New 2019 Ford F-250 XL"
"1541787745-207","https://www.cars.com/vehicledetail/detail/754190693/overview/","4T1B11HK6KU705782","New 2019 Toyota Camry SE"
"1541788511-563","https://www.cars.com/vehicledetail/detail/754190334/overview/","3MZBN1V36JM211427","New 2018 Mazda Mazda3 Touring"
"1541790281-1301","https://www.cars.com/vehicledetail/detail/754189515/overview/","5TDDZ3DC5KS216889","New 2019 Toyota Sienna XLE Premium"
"1541787452-74","https://www.cars.com/vehicledetail/detail/754190826/overview/","2G1WA5EN7A1127755","Used 2010 Chevrolet Impala LS"
"1541788167-400","https://www.cars.com/vehicledetail/detail/754190497/overview/","3KPC24A30KE058126","New 2019 Hyundai Accent SE"
"1541789790-1134","https://www.cars.com/vehicledetail/detail/754189743/overview/","KNDPNCAC4K7567381","New 2019 Kia Sportage EX"
"1541789808-1142","https://www.cars.com/vehicledetail/detail/754189734/overview/","WBA7F2C50KB239990","New 2019 BMW 750 i xDrive"
"1541790221-1276","https://www.cars.com/vehicledetail/detail/754189544/overview/","1GKS1GKC7KR192476","New 2019 GMC Yukon XL SLT"
"1541789244-902","https://www.cars.com/vehicledetail/detail/754189994/overview/","3GTU2NEC6JG586597","New 2018 GMC Sierra 1500 SLT"
"1541788668-636","https://www.cars.com/vehicledetail/detail/754190261/overview/","5J8TC2H37KL021851","New 2019 Acura RDX Base"
"1541787584-137","https://www.cars.com/vehicledetail/detail/754190763/overview/","2T3BK31V59W007999","Used 2009 Toyota RAV4 Base"
"1541787479-87","https://www.cars.com/vehicledetail/detail/754190813/overview/","null","New 2018 Chevrolet Traverse LT or RS, FWD"
"1541788266-446","https://www.cars.com/vehicledetail/detail/754190451/overview/","null","Used 2016 Toyota Camry SE"
"1541788686-644","https://www.cars.com/vehicledetail/detail/754190253/overview/","3GNAXUEV8KL177372","New 2019 Chevrolet Equinox LT"
"1541791164-1607","https://www.cars.com/vehicledetail/detail/754189099/overview/","KNMAT2MT7JP585499","Used 2018 Nissan Rogue SV"
"1541787727-199","https://www.cars.com/vehicledetail/detail/754190701/overview/","null","New 2018 Audi Q5 2.0T Premium quattro"
"1541789954-1204","https://www.cars.com/vehicledetail/detail/754189663/overview/","2T3BFREV6JW851491","New 2018 Toyota RAV4 LE"
"1541787508-101","https://www.cars.com/vehicledetail/detail/754190799/overview/","null","New 2017 GMC Yukon 4WD"
"1541787360-31","https://www.cars.com/vehicledetail/detail/754190869/overview/","2GNFLEEK6C6385642","Used 2012 Chevrolet Equinox 1LT"
"1541788701-651","https://www.cars.com/vehicledetail/detail/754190246/overview/","2FMPK3G97KBB17960","New 2019 Ford Edge SE"
"1541790614-1417","https://www.cars.com/vehicledetail/detail/754189356/overview/","1C6RR6GT5GS394052","Used 2016 RAM 1500 Big Horn"
"1541791464-1696","https://www.cars.com/vehicledetail/detail/754188954/overview/","4T1BB46K49U104592","Used 2009 Toyota Camry Hybrid Base"
"1541788780-684","https://www.cars.com/vehicledetail/detail/754190213/overview/","1HGCR3F84EA018327","Used 2014 Honda Accord EX-L"
"1541789843-1157","https://www.cars.com/vehicledetail/detail/754189717/overview/","1FM5K8F80FGA15038","Used 2015 Ford Explorer Limited"
"1541787956-304","https://www.cars.com/vehicledetail/detail/754190596/overview/","null","New 2018 Chevrolet Colorado LT Crew Cab, Short Box"
"1541787481-88","https://www.cars.com/vehicledetail/detail/754190812/overview/","null","New 2018 Chevrolet Traverse LS FWD"
"1541791984-1852","https://www.cars.com/vehicledetail/detail/754188700/overview/","1C4PJMCS1GW103323","Certified 2016 Jeep Cherokee Latitude"
"1541792011-1864","https://www.cars.com/vehicledetail/detail/754188687/overview/","2FMPK4J94KBB03030","New 2019 Ford Edge SEL"
"1541789575-1048","https://www.cars.com/vehicledetail/detail/754189840/overview/","3GTU2WEJ2FG390152","Used 2015 GMC Sierra 1500 Denali"
"1541787609-142","https://www.cars.com/vehicledetail/detail/754190758/overview/","null","New 2018 Toyota RAV4 Hybrid LE"
"1541788521-568","https://www.cars.com/vehicledetail/detail/754190329/overview/","3MZBN1L30JM261517","New 2018 Mazda Mazda3 Touring"
"1541792037-1874","https://www.cars.com/vehicledetail/detail/754188674/overview/","null","null"
"1541788978-778","https://www.cars.com/vehicledetail/detail/754190119/overview/","5J6RM4H45GL084765","Used 2016 Honda CR-V SE"
"1541787356-29","https://www.cars.com/vehicledetail/detail/754190871/overview/","5TFAZ5CN9KX074316","New 2019 Toyota Tacoma SR5"
"1541789373-961","https://www.cars.com/vehicledetail/detail/754189935/overview/","4S4BSABC3K3249549","New 2019 Subaru Outback 2.5i"
"1541790722-1452","https://www.cars.com/vehicledetail/detail/754189307/overview/","JA4AP4AU7KU003346","New 2019 Mitsubishi Outlander Sport SE"
"1541789783-1131","https://www.cars.com/vehicledetail/detail/754189746/overview/","1FMCU9J9XGUA58425","Used 2016 Ford Escape Titanium"
"1541791076-1579","https://www.cars.com/vehicledetail/detail/754189141/overview/","1C4BJWEG4CL181556","Used 2012 Jeep Wrangler Unlimited Sahara"
"1541788640-623","https://www.cars.com/vehicledetail/detail/754190274/overview/","3GKALPEV0KL204350","New 2019 GMC Terrain SLT"
"1541791166-1608","https://www.cars.com/vehicledetail/detail/754189098/overview/","1GCDT43E088209985","Used 2008 Chevrolet Colorado LT"
"1541790209-1271","https://www.cars.com/vehicledetail/detail/754189550/overview/","null","null"
"1541788513-564","https://www.cars.com/vehicledetail/detail/754190333/overview/","null","New 2017 Buick LaCrosse Premium (1SP) FWD"
"1541787981-316","https://www.cars.com/vehicledetail/detail/754190584/overview/","null","New 2017 Chevrolet Colorado LT Crew Cab, Short Box"
"1541787712-192","https://www.cars.com/vehicledetail/detail/754190708/overview/","1C4RJFBG7KC619441","New 2019 Jeep Grand Cherokee Limited"
"1541790044-1238","https://www.cars.com/vehicledetail/detail/754189619/overview/","1C6RR6KG0FS592286","Used 2015 RAM 1500 Tradesman"
"1541790062-1244","https://www.cars.com/vehicledetail/detail/754189610/overview/","1FTEW1EG0JKG00667","New 2018 Ford F-150 XLT"
"1541787950-301","https://www.cars.com/vehicledetail/detail/754190599/overview/","null","New 2018 Chevrolet Colorado Z71 Crew Cab, Long Box"
"1541790579-1409","https://www.cars.com/vehicledetail/detail/754189370/overview/","YV4952BL6C1122935","Used 2012 Volvo XC70 3.2"
"1541787780-222","https://www.cars.com/vehicledetail/detail/754190678/overview/","WAUFFGFF9F1133367","Used 2015 Audi S3 2.0T Premium Plus"
"1541788191-411","https://www.cars.com/vehicledetail/detail/754190486/overview/","null","New 2019 Volkswagen Tiguan 2.0T SE"
"1541788091-366","https://www.cars.com/vehicledetail/detail/754190532/overview/","null","New 2018 Chevrolet Silverado 2500 LWB, 2WD, Reg Cab Pickup"
"1541790602-1413","https://www.cars.com/vehicledetail/detail/754189361/overview/","3GYFNDE31DS507827","Used 2013 Cadillac SRX Performance Collection"
"1541787323-13","https://www.cars.com/vehicledetail/detail/754190887/overview/","null","New 2017 Buick Regal GS FWD"
"1541791321-1654","https://www.cars.com/vehicledetail/detail/754189023/overview/","JTMRJREV1JD253450","New 2018 Toyota RAV4 Hybrid LE"
