web-scraper-order,web-scraper-start-url,vinregex,makemodel
"1543261138-1203","https://www.cars.com/vehicledetail/detail/754166720/overview/","1FM5K7D81EGC45411","Used 2014 Ford Explorer XLT"
"1543256443-308","https://www.cars.com/vehicledetail/detail/754169007/overview/","5YFBURHE6KP908477","New 2019 Toyota Corolla SE"
"1543264297-1718","https://www.cars.com/vehicledetail/detail/754165175/overview/","1FADP3L91GL257952","Used 2016 Ford Focus ST Base"
"1543256816-424","https://www.cars.com/vehicledetail/detail/754168824/overview/","1FTEW1EP2KFA12229","New 2019 Ford F-150"
"1543265160-1987","https://www.cars.com/vehicledetail/detail/754164770/overview/","null","null"
"1543257318-562","https://www.cars.com/vehicledetail/detail/754168582/overview/","WBAFR7C56CC809714","Used 2012 BMW 535 i"
"1543264119-1658","https://www.cars.com/vehicledetail/detail/754165261/overview/","4T1B11HKXJU137356","New 2018 Toyota Camry LE"
"1543262092-1338","https://www.cars.com/vehicledetail/detail/754166257/overview/","3FA6P0H95ER223964","Used 2014 Ford Fusion SE"
"1543265028-1933","https://www.cars.com/vehicledetail/detail/754164835/overview/","null","null"
"1543264041-1629","https://www.cars.com/vehicledetail/detail/754165299/overview/","3TMCZ5ANXKM197768","New 2019 Toyota Tacoma TRD Sport"
"1543258496-795","https://www.cars.com/vehicledetail/detail/754168006/overview/","WDD2J5JB2KA013595","New 2019 Mercedes-Benz CLS 450 Base"
"1543265363-2058","https://www.cars.com/vehicledetail/detail/754164671/overview/","null","Used 2008 Honda Accord EX"
"1543257532-608","https://www.cars.com/vehicledetail/detail/754168476/overview/","null","null"
"1543259281-957","https://www.cars.com/vehicledetail/detail/754167619/overview/","1G11A5SL1FF286042","Used 2015 Chevrolet Malibu 1FL"
"1543261587-1271","https://www.cars.com/vehicledetail/detail/754166499/overview/","JM3KE4CY6G0622915","Used 2016 Mazda CX-5 Touring"
"1543258240-734","https://www.cars.com/vehicledetail/detail/754168132/overview/","1GKS2CKJ4KR173212","New 2019 GMC Yukon Denali"
"1543264015-1621","https://www.cars.com/vehicledetail/detail/754165311/overview/","1C6SRFFT7KN709380","New 2019 RAM 1500 Big Horn"
"1543254428-11","https://www.cars.com/vehicledetail/detail/754169985/overview/","5TFHY5F12EX343531","Used 2014 Toyota Tundra Limited"
"1543258824-868","https://www.cars.com/vehicledetail/detail/754167844/overview/","1GKS2CKJ5KR177494","New 2019 GMC Yukon Denali"
"1543256593-355","https://www.cars.com/vehicledetail/detail/754168933/overview/","1G1ZB5ST7KF124992","New 2019 Chevrolet Malibu 1LS"
"1543257667-648","https://www.cars.com/vehicledetail/detail/754168413/overview/","1GYKNCRS0KZ168892","New 2019 Cadillac XT5 Luxury"
"1543256785-412","https://www.cars.com/vehicledetail/detail/754168839/overview/","1GTN1TEX1BZ252560","Used 2011 GMC Sierra 1500 Work Truck"
"1543263672-1534","https://www.cars.com/vehicledetail/detail/754165478/overview/","2HGFG3B56FH507944","Used 2015 Honda Civic LX"
"1543260552-1115","https://www.cars.com/vehicledetail/detail/754167000/overview/","1D7RV1CT0BS519468","Used 2011 Dodge Ram 1500 SLT"
"1543255849-206","https://www.cars.com/vehicledetail/detail/754169297/overview/","55SWF4KB4GU111417","Used 2016 Mercedes-Benz C 300"
"1543257740-663","https://www.cars.com/vehicledetail/detail/754168377/overview/","1G1PA5SH0D7189377","Used 2013 Chevrolet Cruze LS"
"1543261846-1299","https://www.cars.com/vehicledetail/detail/754166378/overview/","3FA6P0K93GR141355","Used 2016 Ford Fusion Titanium"
"1543264307-1720","https://www.cars.com/vehicledetail/detail/754165170/overview/","2C3CDYBT7DH557131","Used 2013 Dodge Challenger R/T"
"1543254828-61","https://www.cars.com/vehicledetail/detail/754169796/overview/","1N4AL3AP1FC253916","Used 2015 Nissan Altima 2.5 SV"
"1543257239-541","https://www.cars.com/vehicledetail/detail/754168621/overview/","5J8TB4H58GL009618","Used 2016 Acura RDX Tech Pkg"
"1543260454-1103","https://www.cars.com/vehicledetail/detail/754167041/overview/","1FMCU0F74GUC54878","Used 2016 Ford Escape S"
"1543264511-1782","https://www.cars.com/vehicledetail/detail/754165070/overview/","null","Used 2011 GMC Acadia SL"
"1543256939-453","https://www.cars.com/vehicledetail/detail/754168765/overview/","JTMWFREV8JJ751005","New 2018 Toyota RAV4 XLE"
"1543257016-478","https://www.cars.com/vehicledetail/detail/754168727/overview/","1GYKNCRS1JZ208914","New 2018 Cadillac XT5 Luxury"
"1543264412-1752","https://www.cars.com/vehicledetail/detail/754165119/overview/","1V2MR2CA4KC506969","New 2019 Volkswagen Atlas 3.6L V6 SEL"
"1543256972-462","https://www.cars.com/vehicledetail/detail/754168749/overview/","1GYFZCR41KF108337","New 2019 Cadillac XT4 Premium Luxury"
"1543259200-944","https://www.cars.com/vehicledetail/detail/754167659/overview/","2GNALAEK0F6364745","Used 2015 Chevrolet Equinox LS"
"1543257673-651","https://www.cars.com/vehicledetail/detail/754168410/overview/","1GKS1BKC8GR472840","Used 2016 GMC Yukon SLT"
"1543265232-2013","https://www.cars.com/vehicledetail/detail/754164735/overview/","1C4RJFBG2HC924242","Used 2017 Jeep Grand Cherokee Limited"
"1543260626-1128","https://www.cars.com/vehicledetail/detail/754166964/overview/","1C4NJCBA2DD270534","Used 2013 Jeep Compass Sport"
"1543257669-649","https://www.cars.com/vehicledetail/detail/754168412/overview/","1GYKNCRS9KZ166252","New 2019 Cadillac XT5 Luxury"
"1543257385-575","https://www.cars.com/vehicledetail/detail/754168549/overview/","null","null"
"1543258548-804","https://www.cars.com/vehicledetail/detail/754167980/overview/","KMHTC6AD1HU304849","Used 2017 Hyundai Veloster Base"
"1543255405-132","https://www.cars.com/vehicledetail/detail/754169515/overview/","null","null"
"1543257097-500","https://www.cars.com/vehicledetail/detail/754168687/overview/","5FNYF6H63GB110548","Used 2016 Honda Pilot EX-L"
"1543256401-295","https://www.cars.com/vehicledetail/detail/754169028/overview/","1GTG6DE33G1364294","Used 2016 GMC Canyon SLT"
"1543265190-1995","https://www.cars.com/vehicledetail/detail/754164755/overview/","1C4RJFBG7HC924270","Used 2017 Jeep Grand Cherokee Limited"
"1543257756-668","https://www.cars.com/vehicledetail/detail/754168369/overview/","JTDKARFP1J3097790","New 2018 Toyota Prius Prime Premium"
"1543256929-448","https://www.cars.com/vehicledetail/detail/754168770/overview/","1FM5K8HT0KGA68754","New 2019 Ford Explorer Platinum"
"1543262778-1413","https://www.cars.com/vehicledetail/detail/754165918/overview/","KMHD74LF1HU058168","Used 2017 Hyundai Elantra SE"
"1543261865-1302","https://www.cars.com/vehicledetail/detail/754166369/overview/","KNDMB5C11G6191545","Used 2016 Kia Sedona LX"
"1543256986-467","https://www.cars.com/vehicledetail/detail/754168742/overview/","1C6RR6KG3GS383089","Certified 2016 RAM 1500 Tradesman"
"1543256850-431","https://www.cars.com/vehicledetail/detail/754168807/overview/","3FA6P0D90JR187861","Used 2018 Ford Fusion Titanium"
"1543260204-1066","https://www.cars.com/vehicledetail/detail/754167164/overview/","WVWML7AN3AE515638","Used 2010 Volkswagen CC Sport"
"1543256974-463","https://www.cars.com/vehicledetail/detail/754168748/overview/","KM8J3CA45KU841222","New 2019 Hyundai Tucson Value"
"1543264084-1644","https://www.cars.com/vehicledetail/detail/754165278/overview/","KM8K33A51KU203448","New 2019 Hyundai Kona Limited"
"1543258265-743","https://www.cars.com/vehicledetail/detail/754168120/overview/","null","null"
"1543263702-1540","https://www.cars.com/vehicledetail/detail/754165463/overview/","1G1BE5SM6J7114111","Used 2018 Chevrolet Cruze LT"
"1543263818-1568","https://www.cars.com/vehicledetail/detail/754165406/overview/","WDC0J4KB7KF543424","New 2019 Mercedes-Benz GLC 300 4MATIC Coupe"
"1543258686-830","https://www.cars.com/vehicledetail/detail/754167912/overview/","JTMWFREV5JJ208825","New 2018 Toyota RAV4 XLE"
"1543258463-786","https://www.cars.com/vehicledetail/detail/754168022/overview/","null","null"
"1543264370-1735","https://www.cars.com/vehicledetail/detail/754165139/overview/","JN8AY2ND9KX008939","New 2019 Nissan Armada SV"
"1543259367-972","https://www.cars.com/vehicledetail/detail/754167576/overview/","3N1CN7AP4KL810243","New 2019 Nissan Versa 1.6 SV"
"1543257166-522","https://www.cars.com/vehicledetail/detail/754168657/overview/","2FMPK4K96JBB67759","Certified 2018 Ford Edge Titanium"
"1543264078-1643","https://www.cars.com/vehicledetail/detail/754165281/overview/","KM8SN4HF6KU303141","New 2019 Hyundai Santa Fe XL SE"
"1543256546-340","https://www.cars.com/vehicledetail/detail/754168956/overview/","1FTEW1E41KFA06556","New 2019 Ford F-150 XLT"
"1543260646-1132","https://www.cars.com/vehicledetail/detail/754166954/overview/","5GAKRAKD2GJ238944","Used 2016 Buick Enclave Convenience"
"1543256577-350","https://www.cars.com/vehicledetail/detail/754168941/overview/","1FM5K7FH7KGA68405","New 2019 Ford Explorer Limited"
"1543255690-174","https://www.cars.com/vehicledetail/detail/754169374/overview/","null","null"
"1543264407-1750","https://www.cars.com/vehicledetail/detail/754165121/overview/","1FTFW1CV9AKC55256","Used 2010 Ford F-150 Harley-Davidson"
"1543257341-567","https://www.cars.com/vehicledetail/detail/754168571/overview/","2GNALDEK2C6146660","Used 2012 Chevrolet Equinox 1LT"
"1543255595-161","https://www.cars.com/vehicledetail/detail/754169421/overview/","1GKKNPLS7HZ232591","Used 2017 GMC Acadia Denali"
"1543264444-1763","https://www.cars.com/vehicledetail/detail/754165103/overview/","1C4NJCBA0GD615404","Used 2016 Jeep Compass Sport"
"1543261683-1283","https://www.cars.com/vehicledetail/detail/754166456/overview/","2GKALMEK9G6280746","Used 2016 GMC Terrain SLE-1"
"1543259119-921","https://www.cars.com/vehicledetail/detail/754167698/overview/","null","null"
"1543265806-2071","https://www.cars.com/vehicledetail/detail/754164655/overview/","5J8TB4H5XHL004051","Certified 2017 Acura RDX Technology & AcuraWatch Plus Packages"
"1543264495-1776","https://www.cars.com/vehicledetail/detail/754165078/overview/","null","null"
"1543263385-1482","https://www.cars.com/vehicledetail/detail/754165619/overview/","1FTEX1CM7EFC12937","Used 2014 Ford F-150 XLT"
"1543256490-324","https://www.cars.com/vehicledetail/detail/754168984/overview/","1FMCU0F78KUA30456","New 2019 Ford Escape S"
"1543257087-496","https://www.cars.com/vehicledetail/detail/754168692/overview/","W04GP5EC0B1002767","Used 2011 Buick Regal CXL"
"1543254732-48","https://www.cars.com/vehicledetail/detail/754169844/overview/","5J6RM3H71CL019183","Used 2012 Honda CR-V EX-L"
"1543261966-1321","https://www.cars.com/vehicledetail/detail/754166319/overview/","JTDKN3DU1A0063294","Used 2010 Toyota Prius III"
"1543262659-1403","https://www.cars.com/vehicledetail/detail/754165976/overview/","1G1BG5SM1G7245188","Used 2016 Chevrolet Cruze Premier Auto"
"1543265072-1951","https://www.cars.com/vehicledetail/detail/754164813/overview/","5N1AT2MV0FC893030","Used 2015 Nissan Rogue SL"
"1543263506-1503","https://www.cars.com/vehicledetail/detail/754165559/overview/","1VWAT7A35EC030496","Used 2014 Volkswagen Passat Auto Wolfsburg Ed"
"1543259081-914","https://www.cars.com/vehicledetail/detail/754167717/overview/","JM1BM1U76G1304819","Used 2016 Mazda Mazda3 i Sport"
"1543258389-772","https://www.cars.com/vehicledetail/detail/754168059/overview/","null","null"
"1543255196-104","https://www.cars.com/vehicledetail/detail/754169616/overview/","JM3KFBDM1J0331808","Used 2018 Mazda CX-5 Grand Touring"
"1543264199-1684","https://www.cars.com/vehicledetail/detail/754165222/overview/","KM8JN12D46U289084","Used 2006 Hyundai Tucson GLS"
"1543262839-1421","https://www.cars.com/vehicledetail/detail/754165888/overview/","5J6RM3H53CL013769","Used 2012 Honda CR-V EX"
"1543262304-1368","https://www.cars.com/vehicledetail/detail/754166152/overview/","55SWF4KB3GU115183","Used 2016 Mercedes-Benz C 300"
"1543254520-26","https://www.cars.com/vehicledetail/detail/754169947/overview/","4T1BF1FK9DU685373","Used 2013 Toyota Camry SE"
"1543265156-1985","https://www.cars.com/vehicledetail/detail/754164772/overview/","5LMCJ2D9XKUL17447","New 2019 Lincoln MKC Select"
"1543263395-1484","https://www.cars.com/vehicledetail/detail/754165614/overview/","2FMPK4K95KBB21745","New 2019 Ford Edge Titanium"
"1543261756-1290","https://www.cars.com/vehicledetail/detail/754166420/overview/","1ZVBP8AM7E5276820","Used 2014 Ford Mustang"
"1543263833-1573","https://www.cars.com/vehicledetail/detail/754165399/overview/","1C3CCCAB6GN116018","Used 2016 Chrysler 200 Limited"
"1543256451-311","https://www.cars.com/vehicledetail/detail/754169003/overview/","1GNKVHKD9HJ187583","Used 2017 Chevrolet Traverse 2LT"
"1543259236-952","https://www.cars.com/vehicledetail/detail/754167641/overview/","2GKALPEK1H6319445","Used 2017 GMC Terrain SLT"
"1543260735-1146","https://www.cars.com/vehicledetail/detail/754166910/overview/","1D7RB1CT1BS530441","Used 2011 Dodge Ram 1500 Laramie"
"1543256481-321","https://www.cars.com/vehicledetail/detail/754168988/overview/","5TFDW5F13KX791681","New 2019 Toyota Tundra SR5"
"1543258714-839","https://www.cars.com/vehicledetail/detail/754167898/overview/","1C4PJMCB3GW187631","Used 2016 Jeep Cherokee Latitude"
"1543263560-1519","https://www.cars.com/vehicledetail/detail/754165533/overview/","5XXGM4A70FG433363","Used 2015 Kia Optima LX"
"1543255068-93","https://www.cars.com/vehicledetail/detail/754169680/overview/","3MYDLBZV9GY116544","Used 2016 Scion iA Base"
"1543264524-1787","https://www.cars.com/vehicledetail/detail/754165064/overview/","YV1902MM9F1190068","Used 2015 Volvo S80 T6 Platinum"
"1543260620-1127","https://www.cars.com/vehicledetail/detail/754166967/overview/","1C4PJMCS7FW550558","Used 2015 Jeep Cherokee Latitude"
"1543264143-1665","https://www.cars.com/vehicledetail/detail/754165249/overview/","5N1AL0MN1EC528861","Used 2014 INFINITI QX60 Base"
"1543265082-1953","https://www.cars.com/vehicledetail/detail/754164808/overview/","1HGCV1F32JA251749","New 2018 Honda Accord Sport"
"1543261806-1296","https://www.cars.com/vehicledetail/detail/754166395/overview/","WBA3B1G52FNT03014","Used 2015 BMW 320 i"
"1543257646-642","https://www.cars.com/vehicledetail/detail/754168423/overview/","3C4PDCBG7JT310634","Used 2018 Dodge Journey SXT"
"1543264326-1723","https://www.cars.com/vehicledetail/detail/754165161/overview/","JTMWFREV7JD124682","New 2018 Toyota RAV4 XLE"
"1543261996-1328","https://www.cars.com/vehicledetail/detail/754166304/overview/","null","null"
"1543264007-1619","https://www.cars.com/vehicledetail/detail/754165315/overview/","JTEBU5JR6K5625706","New 2019 Toyota 4Runner SR5 Premium"
"1543263696-1539","https://www.cars.com/vehicledetail/detail/754165466/overview/","2T2BK1BA2FC313396","Used 2015 Lexus RX 350"
"1543254618-33","https://www.cars.com/vehicledetail/detail/754169899/overview/","1FTEW1EG3FFB97445","Used 2015 Ford F-150 King Ranch"
"1543256304-261","https://www.cars.com/vehicledetail/detail/754169075/overview/","5N1AT2MT4KC732334","New 2019 Nissan Rogue S"
"1543263131-1453","https://www.cars.com/vehicledetail/detail/754165743/overview/","4T1B11HK4KU689422","New 2019 Toyota Camry LE"
"1543263329-1472","https://www.cars.com/vehicledetail/detail/754165646/overview/","1C6RR7YT3GS308919","Used 2016 RAM 1500 Rebel"
"1543255288-116","https://www.cars.com/vehicledetail/detail/754169571/overview/","5XXGT4L34KG313136","New 2019 Kia Optima LX"
"1543259133-926","https://www.cars.com/vehicledetail/detail/754167692/overview/","JN8AT2MT4KW500677","New 2019 Nissan Rogue SV"
"1543257634-641","https://www.cars.com/vehicledetail/detail/754168426/overview/","2GNAXPEX6K6177412","New 2019 Chevrolet Equinox Premier"
"1543259151-933","https://www.cars.com/vehicledetail/detail/754167683/overview/","3N1AB7AP2JL619659","Used 2018 Nissan Sentra SV"
"1543263989-1614","https://www.cars.com/vehicledetail/detail/754165324/overview/","1C6RR7FT3KS567986","New 2019 RAM 1500 Classic Express 4x4 Quad Cab 6'4"" Box"
"1543257186-527","https://www.cars.com/vehicledetail/detail/754168647/overview/","5FNRL5H62EB133890","Used 2014 Honda Odyssey EX-L"
"1543257553-615","https://www.cars.com/vehicledetail/detail/754168466/overview/","1N4AZ0CP8FC316391","Used 2015 Nissan Leaf S"
"1543262512-1391","https://www.cars.com/vehicledetail/detail/754166049/overview/","19XFB2F54FE120032","Used 2015 Honda Civic LX"
"1543262772-1412","https://www.cars.com/vehicledetail/detail/754165920/overview/","1FADP5AU3FL108864","Used 2015 Ford C-Max Hybrid SE"
"1543262310-1370","https://www.cars.com/vehicledetail/detail/754166149/overview/","null","null"
"1543257823-679","https://www.cars.com/vehicledetail/detail/754168338/overview/","4T1BF1FKXGU165641","Used 2016 Toyota Camry SE w/Special Edition Pkg"
"1543264625-1810","https://www.cars.com/vehicledetail/detail/754165022/overview/","KL4CJASB9JB687669","New 2018 Buick Encore Preferred"
"1543262037-1334","https://www.cars.com/vehicledetail/detail/754166284/overview/","5N1AZ2MH0FN257334","Used 2015 Nissan Murano Platinum"
"1543263309-1468","https://www.cars.com/vehicledetail/detail/754165656/overview/","1G1FW6S06H4145288","Used 2017 Chevrolet Bolt EV LT"
"1543257781-673","https://www.cars.com/vehicledetail/detail/754168357/overview/","1GKS1CKJ4GR239266","Used 2016 GMC Yukon Denali"
"1543258371-769","https://www.cars.com/vehicledetail/detail/754168068/overview/","1HGFA16857L120560","Used 2007 Honda Civic EX"
"1543265365-2059","https://www.cars.com/vehicledetail/detail/754164670/overview/","null","Used 2014 Ford F-150 XLT"
"1543258029-701","https://www.cars.com/vehicledetail/detail/754168236/overview/","5N1AL0MM6DC314261","Used 2013 INFINITI JX35 Base"
"1543256635-367","https://www.cars.com/vehicledetail/detail/754168912/overview/","2G1FK1EJ9E9260057","Used 2014 Chevrolet Camaro 2SS"
